date,price_usd,volume_usd,nav_usd,gap
2023-03-22 00:00:00+00:00,96.87457700809207,0.1450922814318765,105.3572804401418,-8.051369014663525
2023-03-23 00:00:00+00:00,96.87457700809207,0.1450922814318765,105.3671550943731,-8.059986130093927
2023-03-24 00:00:00+00:00,96.82966191055314,0.1450250105939133,105.3770306741104,-8.111225671172022
2023-09-27 00:00:00+00:00,102.898322604195,0.1450250105939133,105.38690717944046,-2.3613792660298727
2023-09-28 00:00:00+00:00,102.898322604195,0.1450250105939133,105.39678461045001,-2.370529628099575
2023-09-29 00:00:00+00:00,102.916202045787,0.1450250105939133,105.40666296722584,-2.362716787849739
2023-09-30 00:00:00+00:00,102.962247363595,0.1450250105939133,105.4165422498547,-2.3281876201579603
2023-10-01 00:00:00+00:00,102.962247363595,0.1450250105939133,105.42642245842336,-2.3373410928367133
2023-10-02 00:00:00+00:00,102.962247363595,0.1450250105939133,105.43630359301862,-2.3464937076829027
2023-10-03 00:00:00+00:00,102.960811248414,0.1450250105939133,105.44618565372727,-2.357007406104702
2023-10-04 00:00:00+00:00,102.986317782956,0.1450250105939133,105.45606864063609,-2.341971296214632
2023-10-05 00:00:00+00:00,102.99486116952,0.1450250105939133,105.46595255383191,-2.343022866124141
2023-10-06 00:00:00+00:00,103.031587719159,0.1450250105939133,105.47583739340153,-2.3173550783256807
2023-10-07 00:00:00+00:00,103.086924612938,0.1450250105939133,105.4857231594318,-2.274050435117399
2023-10-08 00:00:00+00:00,103.086924612938,0.1450250105939133,105.49560985200954,-2.283208981350468
2023-10-09 00:00:00+00:00,103.086924612938,0.1450250105939133,105.50549747122157,-2.29236666927548
2023-10-10 00:00:00+00:00,103.095671447583,0.1450250105939133,105.51538601715477,-2.2932338693983145
2023-10-11 00:00:00+00:00,103.103048701038,0.1450250105939133,105.52527548989598,-2.2953996354076303
2023-10-12 00:00:00+00:00,103.111564591284,0.1450250105939133,105.53516588953207,-2.2964869366718528
2023-10-13 00:00:00+00:00,103.120332023662,0.1450250105939133,105.54505721614991,-2.297336565484276
2023-10-14 00:00:00+00:00,103.175947733544,0.1450250105939133,105.5549494698364,-2.253804059630783
2023-10-15 00:00:00+00:00,103.175947733544,0.1450250105939133,105.56484265067841,-2.2629645032858448
2023-10-16 00:00:00+00:00,103.175947733544,0.1450250105939133,105.57473675876284,-2.272124088455025
2023-10-17 00:00:00+00:00,103.193964371338,0.1450250105939133,105.5846317941766,-2.2642191218688876
2023-10-18 00:00:00+00:00,103.20116118936,0.1450250105939133,105.5945277570066,-2.2665630676943866
2023-10-19 00:00:00+00:00,103.209945062891,0.1450250105939133,105.60442464733977,-2.267404602075158
2023-10-20 00:00:00+00:00,103.218718123668,0.1450250105939133,105.61432246526304,-2.2682570750600326
2023-10-21 00:00:00+00:00,103.26482490836,0.1450250105939133,105.62422121086335,-2.2337644485852968
2023-10-22 00:00:00+00:00,103.26482490836,0.1450250105939133,105.63412088422764,-2.2429267702850795
2023-10-23 00:00:00+00:00,103.26482490836,0.1450250105939133,105.64402148544286,-2.2520882333229855
2023-10-24 00:00:00+00:00,103.292218767415,0.1450250105939133,105.65392301459599,-2.2353209230619178
2023-10-25 00:00:00+00:00,103.309092127473,0.1450250105939133,105.66382547177399,-2.228514189967518
2023-10-26 00:00:00+00:00,103.316396072863,0.1450250105939133,105.67372885706384,-2.2307652144928145
2023-10-27 00:00:00+00:00,103.31568335201,0.1450250105939133,105.68363317055253,-2.240602208216218
2023-10-28 00:00:00+00:00,103.380867044363,0.1450250105939133,105.69353841232706,-2.1880915358722914
2023-10-29 00:00:00+00:00,103.380867044363,0.1450250105939133,105.70344458247442,-2.1972581378833325
2023-10-30 00:00:00+00:00,103.380867044363,0.1450250105939133,105.71335168108163,-2.206423880831367
2023-10-31 00:00:00+00:00,103.39906427543,0.1450250105939133,105.72325970823572,-2.198376628964891
2023-11-01 00:00:00+00:00,103.39906427543,0.1450250105939133,105.73316866402371,-2.20754226709172
2023-11-02 00:00:00+00:00,103.39906427543,0.1450250105939133,105.74307854853264,-2.2167070462458716
2023-11-03 00:00:00+00:00,103.39906427543,0.1450250105939133,105.75298936184954,-2.2258709665078427
2023-11-04 00:00:00+00:00,103.39906427543,0.1450250105939133,105.76290110406148,-2.2350340279581284
2023-11-08 00:00:00+00:00,103.39906427543,0.1450250105939133,105.77281377525553,-2.2441962306772214
2023-11-09 00:00:00+00:00,103.39906427543,0.1450250105939133,105.78272737551873,-2.253357574745587
2023-11-10 00:00:00+00:00,103.39906427543,0.1450250105939133,105.79264190493818,-2.262518060243701
2023-11-11 00:00:00+00:00,103.39906427543,0.1450250105939133,105.80255736360095,-2.271677687252025
2023-11-13 00:00:00+00:00,103.39906427543,0.1450250105939133,105.81247375159415,-2.280836455851017
2023-11-14 00:00:00+00:00,103.39906427543,0.1450250105939133,105.82239106900487,-2.2899943661211086
2023-11-19 00:00:00+00:00,103.39906427543,0.1450250105939133,105.83230931592021,-2.299151418142755
2023-11-20 00:00:00+00:00,103.39906427543,0.1450250105939133,105.84222849242731,-2.308307611996382
2023-11-21 00:00:00+00:00,103.39906427543,0.1450250105939133,105.8521485986133,-2.317462947762429
2023-11-22 00:00:00+00:00,103.39906427543,0.1450250105939133,105.86206963456529,-2.326617425521292
2023-11-23 00:00:00+00:00,103.39906427543,0.1450250105939133,105.87199160037044,-2.3357710453533924
2023-11-24 00:00:00+00:00,103.39906427543,0.1450250105939133,105.8819144961159,-2.3449238073391365
2023-11-25 00:00:00+00:00,103.39906427543,0.1450250105939133,105.89183832188881,-2.3540757115589015
2023-11-26 00:00:00+00:00,103.39906427543,0.1450250105939133,105.90176307777637,-2.3632267580930897
2023-11-27 00:00:00+00:00,103.39906427543,0.1450250105939133,105.91168876386573,-2.372376947022074
2023-11-28 00:00:00+00:00,103.39906427543,0.1450250105939133,105.92161538024408,-2.3815262784262283
2023-11-29 00:00:00+00:00,103.39906427543,0.1450250105939133,105.93154292699862,-2.3906747523859213
2023-11-30 00:00:00+00:00,103.39906427543,0.1450250105939133,105.94147140421653,-2.3998223689814946
2023-12-01 00:00:00+00:00,103.39906427543,0.1450250105939133,105.95140081198504,-2.4089691282933146
2023-12-02 00:00:00+00:00,103.39906427543,0.0,105.96133115039136,-2.418115030401719
2023-12-03 00:00:00+00:00,103.39906427543,0.0,105.9712624195227,-2.4272600753870313
2023-12-04 00:00:00+00:00,103.39906427543,0.0,105.98119461946631,-2.4364042633295844
2023-12-05 00:00:00+00:00,103.39906427543,0.0,105.99112775030942,-2.4455475943096974
2023-12-06 00:00:00+00:00,103.96208352219,0.0,106.00106181213928,-1.9235451561446337
2023-12-07 00:00:00+00:00,103.971080543833,0.0,106.01099680504316,-1.9242496747404636
2023-12-08 00:00:00+00:00,104.006638,0.0,106.02093272910832,-1.89990285621709
2023-12-09 00:00:00+00:00,104.053391,0.0,106.03086958442204,-1.8650027036207197
2023-12-10 00:00:00+00:00,104.053391,0.0,106.04080737107157,-1.8741995844269073
2023-12-11 00:00:00+00:00,104.053391,0.0,106.05074608914423,-1.883395603332468
2023-12-12 00:00:00+00:00,104.05277,0.0,106.0606857387273,-1.8931762742640177
2023-12-13 00:00:00+00:00,104.052452,0.0,106.0706263199081,-1.9026703149855095
2023-12-14 00:00:00+00:00,104.080198,0.0,106.08056783277394,-1.8857080741944525
2023-12-15 00:00:00+00:00,104.080198,0.0,106.09051027741214,-1.8949030145631776
2023-12-16 00:00:00+00:00,104.11758,0.0,106.10045365391004,-1.8688644446120708
2023-12-17 00:00:00+00:00,104.11758,0.0,106.11039796235497,-1.8780609635089287
2023-12-18 00:00:00+00:00,104.168193,0.0,106.12034320283428,-1.839562654921886
2023-12-19 00:00:00+00:00,104.168193,0.0,106.13028937543532,-1.8487619198836038
2023-12-20 00:00:00+00:00,104.189675,0.0,106.14023648024546,-1.8377210612381685
2023-12-21 00:00:00+00:00,104.193901,0.0,106.15018451735207,-1.8429393469705073
2023-12-22 00:00:00+00:00,104.222031,0.0,106.16013348684254,-1.8256405895370758
2023-12-23 00:00:00+00:00,104.287661,0.0,106.17008338880424,-1.7730252522366838
2023-12-24 00:00:00+00:00,104.287661,0.0,106.18003422332458,-1.7822307528592651
2023-12-25 00:00:00+00:00,104.287661,0.0,106.18998599049095,-1.791435390773384
2023-12-26 00:00:00+00:00,104.287661,0.0,106.19993869039078,-1.8006391660599026
2023-12-27 00:00:00+00:00,104.305815,0.0,106.20989232311148,-1.7927495089806706
2023-12-28 00:00:00+00:00,104.324343,0.0,106.21984688874046,-1.7845100932275884
2023-12-29 00:00:00+00:00,104.324136,0.0,106.2298023873652,-1.7939093781010915
2023-12-30 00:00:00+00:00,104.390255,0.0,106.23975881907312,-1.740877275731429
2023-12-31 00:00:00+00:00,104.390255,0.0,106.24971618395166,-1.750085789153878
2024-01-01 00:00:00+00:00,104.390255,0.0,106.25967448208831,-1.759293439585529
2024-01-02 00:00:00+00:00,104.390255,0.0,106.26963371357053,-1.7685002271072443
2024-01-03 00:00:00+00:00,104.418105,0.0,106.2795938784858,-1.7515016858402042
2024-01-04 00:00:00+00:00,104.406435,0.0,106.2895549769216,-1.7716886455404475
2024-01-05 00:00:00+00:00,104.415624,0.0,106.29951700896542,-1.7722498295138445
2024-01-06 00:00:00+00:00,104.462875,0.0,106.30947997470479,-1.7370087551403406
2024-01-07 00:00:00+00:00,104.462875,0.0,106.31944387422719,-1.7462176311074953
2024-01-08 00:00:00+00:00,104.462875,0.0,106.32940870762015,-1.7554256440498608
2024-01-09 00:00:00+00:00,104.471809,0.0,106.3393744749712,-1.7562313904815798
2024-01-10 00:00:00+00:00,104.489739,0.0,106.34934117636787,-1.7485789341035414
2024-01-11 00:00:00+00:00,104.499036,0.0,106.35930881189772,-1.749045600877033
2024-01-12 00:00:00+00:00,104.517779,0.0,106.36927738164827,-1.7406326593769883
2024-01-13 00:00:00+00:00,104.583786,0.0,106.37924688570712,-1.6877924390987102
2024-01-14 00:00:00+00:00,104.583786,0.0,106.3892173241618,-1.6970059274529266
2024-01-15 00:00:00+00:00,104.583786,0.0,106.39918869709992,-1.7062185523501032
2024-01-16 00:00:00+00:00,104.583786,0.0,106.40916100460905,-1.7154303138711695
2024-01-17 00:00:00+00:00,104.611472,0.0,106.41913424677678,-1.6986252139441007
2024-01-18 00:00:00+00:00,104.61123,0.0,106.4291084236907,-1.708065068490274
2024-01-19 00:00:00+00:00,104.629843,0.0,106.43908353543846,-1.6997896593464026
2024-01-20 00:00:00+00:00,104.65812,0.0,106.44905958210764,-1.6824381437829705
2024-01-21 00:00:00+00:00,104.65812,0.0,106.45903656378587,-1.6916521339236812
2024-01-22 00:00:00+00:00,104.65812,0.0,106.4690144805608,-1.700865260560329
2024-01-23 00:00:00+00:00,104.684949,0.0,106.47899333252006,-1.6848810045728846
2024-01-24 00:00:00+00:00,104.703718,0.0,106.48897311975131,-1.6764694666965358
2024-01-25 00:00:00+00:00,104.703493,0.0,106.49895384234219,-1.6858952858824698
2024-01-26 00:00:00+00:00,104.712705,0.0,106.50893550038039,-1.686459912439904
2024-01-27 00:00:00+00:00,104.768821,0.0,106.51891809395357,-1.6429918039628615
2024-01-28 00:00:00+00:00,104.768821,0.0,106.52890162314942,-1.6522094908814338
2024-01-29 00:00:00+00:00,104.768821,0.0,106.53888608805563,-1.6614263139494923
2024-01-30 00:00:00+00:00,104.77739,0.0,106.5488714887599,-1.6625999543756604
2024-01-31 00:00:00+00:00,104.786684,0.0,106.55885782534993,-1.6630938633506496
2024-02-01 00:00:00+00:00,104.795954,0.0,106.56884509791345,-1.663611064082152
2024-02-02 00:00:00+00:00,104.824071,0.0,106.57883330653819,-1.6464454076835302
2024-02-03 00:00:00+00:00,104.895258,0.0,106.58882245131186,-1.5888762183159044
2024-02-04 00:00:00+00:00,104.895258,0.0,106.59881253232221,-1.5980989767645621
2024-02-05 00:00:00+00:00,104.895258,0.0,106.608803549657,-1.6073208708874138
2024-02-06 00:00:00+00:00,104.866151,0.0,106.61879550340397,-1.6438419653202845
2024-02-07 00:00:00+00:00,104.87533,0.0,106.62878839365091,-1.644451203156792
2024-02-08 00:00:00+00:00,104.903619,0.0,106.63878222048557,-1.6271408809770067
2024-02-09 00:00:00+00:00,104.922353,0.0,106.64877698399573,-1.6187939822833655
2024-02-10 00:00:00+00:00,104.969601,0.0,106.6587726842692,-1.5837156585979815
2024-02-11 00:00:00+00:00,104.969601,0.0,106.66876932139377,-1.5929389006768835
2024-02-12 00:00:00+00:00,104.969601,0.0,106.67876689545724,-1.6021612783846575
2024-02-13 00:00:00+00:00,104.978578,0.0,106.68876540654743,-1.6029685975187786
2024-02-14 00:00:00+00:00,104.987926,0.0,106.69876485475217,-1.6034289216760045
2024-02-15 00:00:00+00:00,104.966115,0.0,106.70876524015928,-1.6330900617557154
2024-02-16 00:00:00+00:00,105.003842,0.0,106.71876656285662,-1.6069568812403117
2024-02-17 00:00:00+00:00,105.060859,0.0,106.72876882293201,-1.56275561062562
